variant,screen_date,ticker,Region,base_score,residual_score,vcp_score,Final_Score,Total_Score
Residual_30_VCP_10,2023-12-29,US6,US,0.375,0.875,0.375,0.525,-0.17533403259759484
Residual_30_VCP_10,2023-12-29,US0,US,0.625,0.375,0.3333333333333333,0.5208333333333334,0.06255689337653678
Residual_30_VCP_10,2023-12-29,JP3.T,JP,1.0,1.0,0.5520833333333334,0.9552083333333332,0.7876986403797961
Residual_30_VCP_10,2023-12-29,JP0.T,JP,0.875,0.625,0.16666666666666666,0.7291666666666667,0.5028872033661116
Residual_30_VCP_10,2023-12-29,JP7.T,JP,0.75,0.75,0.34375,0.709375,0.47924674431317466
Residual_30_VCP_10,2023-12-29,JP1.T,JP,0.625,0.375,0.4791666666666667,0.5354166666666667,0.11269462244905352
Residual_30_VCP_10,2023-12-29,JP6.T,JP,0.25,0.875,0.5,0.46249999999999997,-0.5663579188987377
Residual_30_VCP_10,2023-12-29,JP5.T,JP,0.5,0.125,0.3333333333333333,0.3708333333333333,-0.3076427562020248
Residual_30_VCP_10,2024-03-29,US1,US,1.0,0.875,0.6770833333333334,0.9302083333333334,1.2429319458833754
Residual_30_VCP_10,2024-03-29,US2,US,0.75,1.0,0.6979166666666666,0.8197916666666667,0.04861504537733069
Residual_30_VCP_10,2024-03-29,US7,US,0.875,0.75,0.3541666666666667,0.7854166666666667,0.2400904189823712
Residual_30_VCP_10,2024-03-29,US5,US,0.625,0.625,0.4166666666666667,0.6041666666666666,-0.01958543881343347
Residual_30_VCP_10,2024-03-29,US4,US,0.375,0.5,0.40625,0.415625,-0.43237560415047466
Residual_30_VCP_10,2024-03-29,US3,US,0.5,0.25,0.34375,0.409375,-0.10395795745191219
Residual_30_VCP_10,2024-03-29,JP7.T,JP,1.0,0.75,0.3645833333333333,0.8614583333333333,0.8696280973603201
Residual_30_VCP_10,2024-03-29,JP6.T,JP,0.875,1.0,0.3645833333333333,0.8614583333333333,0.5179631488428533
Residual_30_VCP_10,2024-03-29,JP0.T,JP,0.75,0.5,0.2604166666666667,0.6260416666666666,0.2600116636604793
Residual_30_VCP_10,2024-03-29,JP1.T,JP,0.625,0.625,0.4270833333333333,0.6052083333333333,0.0852663829968082
Residual_30_VCP_10,2024-03-29,JP3.T,JP,0.375,0.875,0.4895833333333333,0.5364583333333334,-0.47542725317705026
Residual_30_VCP_10,2024-03-29,JP5.T,JP,0.5,0.125,0.4270833333333333,0.3802083333333333,-0.2257761922034267
Residual_30_VCP_10,2024-06-28,US1,US,1.0,0.875,0.4583333333333333,0.9083333333333334,0.9780533646530709
Residual_30_VCP_10,2024-06-28,US2,US,0.75,1.0,0.5,0.8,0.20927292925770302
Residual_30_VCP_10,2024-06-28,US7,US,0.875,0.625,0.4479166666666667,0.7572916666666667,0.30064008207354503
Residual_30_VCP_10,2024-06-28,US5,US,0.625,0.75,0.53125,0.653125,0.08898566264710132
Residual_30_VCP_10,2024-06-28,US4,US,0.5,0.5,0.3541666666666667,0.4854166666666666,-0.07412244319874861
Residual_30_VCP_10,2024-06-28,US3,US,0.375,0.375,0.5208333333333334,0.3895833333333333,-0.18483828325634902
Residual_30_VCP_10,2024-06-28,JP6.T,JP,1.0,1.0,0.6041666666666666,0.9604166666666666,1.0367250548644253
Residual_30_VCP_10,2024-06-28,JP1.T,JP,0.875,0.75,0.4166666666666667,0.7916666666666666,0.4450647198703397
Residual_30_VCP_10,2024-06-28,JP4.T,JP,0.75,0.625,0.6145833333333334,0.6989583333333333,0.22542865195639866
Residual_30_VCP_10,2024-06-28,JP3.T,JP,0.625,0.875,0.3958333333333333,0.6770833333333333,0.024147426631854915
Residual_30_VCP_10,2024-06-28,JP7.T,JP,0.5,0.375,0.2916666666666667,0.44166666666666665,-0.06914115399431658
Residual_30_VCP_10,2024-06-28,JP2.T,JP,0.375,0.5,0.46875,0.421875,-0.39704110103754214
Residual_30_VCP_10,2024-09-30,US2,US,1.0,1.0,0.4791666666666667,0.9479166666666666,1.0884689949696167
Residual_30_VCP_10,2024-09-30,US1,US,0.875,0.75,0.3854166666666667,0.7885416666666667,0.444841280147818
Residual_30_VCP_10,2024-09-30,US7,US,0.75,0.875,0.5104166666666666,0.7635416666666666,0.3500820332229332
Residual_30_VCP_10,2024-09-30,US3,US,0.625,0.625,0.5104166666666666,0.6135416666666667,-0.058431348784947344
Residual_30_VCP_10,2024-09-30,US4,US,0.5,0.5,0.34375,0.48437499999999994,-0.3209701294275202
Residual_30_VCP_10,2024-09-30,US6,US,0.375,0.375,0.22916666666666666,0.3604166666666666,-0.38187772331941683
Residual_30_VCP_10,2024-09-30,JP3.T,JP,0.875,1.0,0.5,0.875,0.27118450524738236
Residual_30_VCP_10,2024-09-30,JP6.T,JP,1.0,0.75,0.3125,0.85625,0.8645017348457382
Residual_30_VCP_10,2024-09-30,JP2.T,JP,0.75,0.875,0.5625,0.7687499999999999,0.123176500518377
Residual_30_VCP_10,2024-09-30,JP1.T,JP,0.5,0.625,0.6041666666666666,0.5479166666666666,0.06748937453277927
Residual_30_VCP_10,2024-09-30,JP7.T,JP,0.625,0.375,0.53125,0.540625,0.07256633957746705
Residual_30_VCP_10,2024-09-30,JP4.T,JP,0.375,0.5,0.28125,0.403125,-0.12238113580661192
Residual_30_VCP_10,2024-12-31,US2,US,1.0,1.0,0.4583333333333333,0.9458333333333333,1.066573740397991
Residual_30_VCP_10,2024-12-31,US7,US,0.875,0.875,0.5416666666666666,0.8416666666666668,0.7024775788268401
Residual_30_VCP_10,2024-12-31,US6,US,0.75,0.625,0.625,0.7,0.026195377378230147
Residual_30_VCP_10,2024-12-31,US3,US,0.625,0.75,0.3958333333333333,0.6395833333333333,-0.02720195925580418
Residual_30_VCP_10,2024-12-31,US4,US,0.5,0.5,0.28125,0.47812499999999997,-0.22195609586951578
Residual_30_VCP_10,2024-12-31,US1,US,0.375,0.125,0.2604166666666667,0.28854166666666664,-0.3578271103933601
Residual_30_VCP_10,2024-12-31,JP4.T,JP,1.0,0.875,0.3958333333333333,0.9020833333333333,0.6102466482390725
Residual_30_VCP_10,2024-12-31,JP7.T,JP,0.875,0.75,0.6666666666666666,0.8166666666666667,0.4917953002968979
Residual_30_VCP_10,2024-12-31,JP3.T,JP,0.75,1.0,0.375,0.7875,0.41604186315361136
Residual_30_VCP_10,2024-12-31,JP6.T,JP,0.5,0.5,0.46875,0.49687499999999996,0.027432695022581548
Residual_30_VCP_10,2024-12-31,JP1.T,JP,0.625,0.25,0.3541666666666667,0.48541666666666666,0.16918957766183626
Residual_30_VCP_10,2024-12-31,JP2.T,JP,0.375,0.625,0.3645833333333333,0.4489583333333333,-0.20722602360583314
Residual_30_VCP_10,2025-03-31,US2,US,1.0,0.875,0.3645833333333333,0.8989583333333334,0.5634741611488414
Residual_30_VCP_10,2025-03-31,US6,US,0.875,0.625,0.5416666666666666,0.7666666666666667,0.4825325798236457
Residual_30_VCP_10,2025-03-31,US7,US,0.75,0.75,0.5833333333333334,0.7333333333333333,0.44602163967929453
Residual_30_VCP_10,2025-03-31,US3,US,0.625,1.0,0.4791666666666667,0.7229166666666668,0.29958976013299105
Residual_30_VCP_10,2025-03-31,US4,US,0.5,0.375,0.2916666666666667,0.44166666666666665,-0.1750195436302119
Residual_30_VCP_10,2025-03-31,US5,US,0.25,0.5,0.4270833333333333,0.34270833333333334,-0.4078472145167029
Residual_30_VCP_10,2025-03-31,JP4.T,JP,1.0,1.0,0.5520833333333334,0.9552083333333332,1.0994040346072962
Residual_30_VCP_10,2025-03-31,JP3.T,JP,0.875,0.875,0.4479166666666667,0.8322916666666668,0.3498358088479754
Residual_30_VCP_10,2025-03-31,JP7.T,JP,0.75,0.75,0.2604166666666667,0.7010416666666666,0.27973096211107445
Residual_30_VCP_10,2025-03-31,JP2.T,JP,0.625,0.625,0.4479166666666667,0.6072916666666667,0.11029300660166733
Residual_30_VCP_10,2025-03-31,JP6.T,JP,0.375,0.5,0.25,0.4,-0.37077871712789773
Residual_30_VCP_10,2025-03-31,JP1.T,JP,0.5,0.125,0.3645833333333333,0.3739583333333333,0.07521630662163342
Residual_30_VCP_10,2025-06-30,US7,US,1.0,1.0,0.4791666666666667,0.9479166666666666,0.759125265805637
Residual_30_VCP_10,2025-06-30,US3,US,0.75,0.875,0.4166666666666667,0.7541666666666665,0.3592898354659553
Residual_30_VCP_10,2025-06-30,US6,US,0.875,0.625,0.34375,0.7468750000000001,0.4314757803617717
Residual_30_VCP_10,2025-06-30,US2,US,0.625,0.75,0.3854166666666667,0.6385416666666667,0.241348284704892
Residual_30_VCP_10,2025-06-30,US4,US,0.5,0.5,0.6666666666666666,0.5166666666666666,0.056489040723614325
Residual_30_VCP_10,2025-06-30,US1,US,0.375,0.375,0.4479166666666667,0.38229166666666664,-0.2449659148698055
Residual_30_VCP_10,2025-06-30,JP4.T,JP,1.0,1.0,0.6979166666666666,0.9697916666666666,1.1079540979894227
Residual_30_VCP_10,2025-06-30,JP7.T,JP,0.875,0.75,0.4270833333333333,0.7927083333333333,0.7151633485420682
Residual_30_VCP_10,2025-06-30,JP3.T,JP,0.75,0.875,0.46875,0.7593749999999999,0.006645143885214727
Residual_30_VCP_10,2025-06-30,JP2.T,JP,0.625,0.625,0.34375,0.596875,-0.031029726549145445
Residual_30_VCP_10,2025-06-30,JP5.T,JP,0.5,0.5,0.46875,0.49687499999999996,-0.3554804161243755
Residual_30_VCP_10,2025-06-30,JP1.T,JP,0.375,0.125,0.21875,0.28437499999999993,-0.42915660874858513
Residual_30_VCP_10,2025-09-30,US6,US,1.0,1.0,0.5,0.95,0.9312699773947221
Residual_30_VCP_10,2025-09-30,US3,US,0.875,0.875,0.3645833333333333,0.8239583333333335,0.45421781005526957
Residual_30_VCP_10,2025-09-30,US4,US,0.75,0.625,0.5,0.6875,0.302480702203414
Residual_30_VCP_10,2025-09-30,US7,US,0.625,0.75,0.2916666666666667,0.6291666666666667,0.16184920131733094
Residual_30_VCP_10,2025-09-30,US2,US,0.5,0.5,0.71875,0.521875,-0.058128703597968054
Residual_30_VCP_10,2025-09-30,US1,US,0.375,0.375,0.3020833333333333,0.3677083333333333,-0.3377954164502356
Residual_30_VCP_10,2025-09-30,JP4.T,JP,1.0,1.0,0.6666666666666666,0.9666666666666666,1.1047968123173295
Residual_30_VCP_10,2025-09-30,JP5.T,JP,0.75,0.875,0.6041666666666666,0.7729166666666666,0.18885336009574827
Residual_30_VCP_10,2025-09-30,JP7.T,JP,0.625,0.625,0.25,0.5875,0.08669957603434617
Residual_30_VCP_10,2025-09-30,JP0.T,JP,0.5,0.75,0.6041666666666666,0.5854166666666666,-0.2341202888196009
Residual_30_VCP_10,2025-09-30,JP1.T,JP,0.875,0.125,0.09375,0.571875,0.35808983757162
Residual_30_VCP_10,2025-09-30,JP6.T,JP,0.375,0.375,0.15625,0.35312499999999997,-0.3535617911677035
Residual_20_VCP_20,2018-12-31,US3,US,1.0,1.0,0.5208333333333334,0.9041666666666668,0.7580866910708451
Residual_20_VCP_20,2018-12-31,US6,US,0.875,0.625,0.3333333333333333,0.7166666666666667,0.6428545518681993
Residual_20_VCP_20,2018-12-31,US5,US,0.75,0.875,0.4166666666666667,0.7083333333333334,0.21118279568909482
Residual_20_VCP_20,2018-12-31,US4,US,0.625,0.5,0.5625,0.5875,0.17396161301288995
Residual_20_VCP_20,2018-12-31,US7,US,0.5,0.375,0.4375,0.4625,-0.2798595134183243
Residual_20_VCP_20,2018-12-31,US1,US,0.125,0.75,0.4375,0.31250000000000006,-0.6368375141255167
Residual_20_VCP_20,2018-12-31,JP3.T,JP,1.0,0.75,0.46875,0.84375,0.892144852715878
Residual_20_VCP_20,2018-12-31,JP1.T,JP,0.875,0.875,0.5520833333333334,0.8104166666666668,0.7481567379899846
Residual_20_VCP_20,2018-12-31,JP0.T,JP,0.75,1.0,0.53125,0.7562499999999999,0.3656953346720122
Residual_20_VCP_20,2018-12-31,JP5.T,JP,0.625,0.375,0.4479166666666667,0.5395833333333333,0.016609784269769598
Residual_20_VCP_20,2018-12-31,JP7.T,JP,0.5,0.5,0.3020833333333333,0.4604166666666667,-0.11068074475081727
Residual_20_VCP_20,2018-12-31,JP6.T,JP,0.25,0.625,0.5104166666666666,0.3770833333333333,-0.6595935769177579
Residual_20_VCP_20,2019-03-29,US3,US,1.0,1.0,0.4895833333333333,0.8979166666666667,1.022931813937737
Residual_20_VCP_20,2019-03-29,US7,US,0.875,0.875,0.34375,0.76875,0.5028262262368348
Residual_20_VCP_20,2019-03-29,US6,US,0.75,0.5,0.6354166666666666,0.6770833333333333,0.34021989169174566
Residual_20_VCP_20,2019-03-29,US4,US,0.625,0.625,0.375,0.575,0.04948899076808164
Residual_20_VCP_20,2019-03-29,US0,US,0.5,0.75,0.40625,0.53125,-0.06110086966937517
Residual_20_VCP_20,2019-03-29,US1,US,0.375,0.375,0.3333333333333333,0.36666666666666664,-0.4755342941434701
Residual_20_VCP_20,2019-03-29,JP3.T,JP,1.0,0.875,0.4895833333333333,0.8729166666666667,0.7803579473048027
Residual_20_VCP_20,2019-03-29,JP0.T,JP,0.875,1.0,0.4479166666666667,0.8145833333333334,0.6400913507353692
Residual_20_VCP_20,2019-03-29,JP4.T,JP,0.625,0.625,0.5,0.6,0.1558745115566786
Residual_20_VCP_20,2019-03-29,JP5.T,JP,0.75,0.25,0.3645833333333333,0.5729166666666666,0.34985392996221065
Residual_20_VCP_20,2019-03-29,JP1.T,JP,0.5,0.5,0.23958333333333334,0.4479166666666667,0.022934410545459673
Residual_20_VCP_20,2019-03-29,JP6.T,JP,0.25,0.75,0.6145833333333334,0.4229166666666667,-0.36190723376996825
Residual_20_VCP_20,2019-06-28,US0,US,1.0,1.0,0.4583333333333333,0.8916666666666667,0.4218909971408872
Residual_20_VCP_20,2019-06-28,US6,US,0.75,0.625,0.6458333333333334,0.7041666666666666,0.4148966228513166
Residual_20_VCP_20,2019-06-28,US3,US,0.875,0.5,0.3229166666666667,0.6895833333333333,0.41634395467843466
Residual_20_VCP_20,2019-06-28,US4,US,0.625,0.875,0.6458333333333334,0.6791666666666667,0.3421078477536663
Residual_20_VCP_20,2019-06-28,US7,US,0.5,0.25,0.3645833333333333,0.42291666666666666,0.0672011220203802
Residual_20_VCP_20,2019-06-28,US5,US,0.375,0.75,0.19791666666666666,0.4145833333333333,-0.18654726959332474
Residual_20_VCP_20,2019-06-28,JP0.T,JP,1.0,1.0,0.3645833333333333,0.8729166666666667,1.0611792498621084
Residual_20_VCP_20,2019-06-28,JP5.T,JP,0.875,0.375,0.5520833333333334,0.7104166666666668,0.460609021584705
Residual_20_VCP_20,2019-06-28,JP3.T,JP,0.75,0.875,0.4270833333333333,0.7104166666666667,0.34420561153178214
Residual_20_VCP_20,2019-06-28,JP7.T,JP,0.625,0.25,0.4270833333333333,0.5104166666666666,0.05545768222347319
Residual_20_VCP_20,2019-06-28,JP1.T,JP,0.5,0.5,0.3020833333333333,0.4604166666666667,-0.1758282516306289
Residual_20_VCP_20,2019-06-28,JP4.T,JP,0.375,0.75,0.40625,0.45625,-0.22573025687629975
Residual_20_VCP_20,2019-09-30,US1,US,1.0,1.0,0.65625,0.93125,0.5633827565856264
Residual_20_VCP_20,2019-09-30,US7,US,0.75,0.5,0.5208333333333334,0.6541666666666666,0.39991309485986465
Residual_20_VCP_20,2019-09-30,US2,US,0.625,0.875,0.4479166666666667,0.6395833333333334,-0.04376783047991985
Residual_20_VCP_20,2019-09-30,US3,US,0.875,0.25,0.25,0.6250000000000001,0.5395145959835123
Residual_20_VCP_20,2019-09-30,US0,US,0.5,0.625,0.3020833333333333,0.48541666666666666,-0.2271304581952055
Residual_20_VCP_20,2019-09-30,US4,US,0.25,0.75,0.4270833333333333,0.38541666666666674,-0.42878998256635315
Residual_20_VCP_20,2019-09-30,JP0.T,JP,1.0,1.0,0.375,0.875,1.292631892897783
Residual_20_VCP_20,2019-09-30,JP5.T,JP,0.875,0.875,0.6041666666666666,0.8208333333333334,0.7294389944964809
Residual_20_VCP_20,2019-09-30,JP4.T,JP,0.75,0.75,0.5625,0.7125,0.02183944921481576
Residual_20_VCP_20,2019-09-30,JP3.T,JP,0.625,0.625,0.5416666666666666,0.6083333333333334,-0.15337203649423706
Residual_20_VCP_20,2019-09-30,JP1.T,JP,0.5,0.5,0.25,0.45,-0.20538227837930773
Residual_20_VCP_20,2019-09-30,JP6.T,JP,0.375,0.375,0.14583333333333334,0.32916666666666666,-0.3955592018582055
Residual_20_VCP_20,2019-12-31,US1,US,1.0,1.0,0.625,0.925,0.7371931510542875
Residual_20_VCP_20,2019-12-31,US3,US,0.875,0.375,0.4791666666666667,0.6958333333333334,0.6747088862310425
Residual_20_VCP_20,2019-12-31,US7,US,0.75,0.75,0.3958333333333333,0.6791666666666667,0.09677087087911014
Residual_20_VCP_20,2019-12-31,US4,US,0.625,0.875,0.4166666666666667,0.6333333333333334,-0.169139675648988
Residual_20_VCP_20,2019-12-31,US2,US,0.5,0.5,0.3125,0.4625,-0.17146249956794257
Residual_20_VCP_20,2019-12-31,US0,US,0.25,0.625,0.4166666666666667,0.3583333333333334,-0.3942098555120815
Residual_20_VCP_20,2019-12-31,JP0.T,JP,1.0,0.75,0.5625,0.8625,0.8149350083421064
Residual_20_VCP_20,2019-12-31,JP4.T,JP,0.875,1.0,0.5,0.8250000000000001,0.7122286535723154
Residual_20_VCP_20,2019-12-31,JP3.T,JP,0.75,0.875,0.5208333333333334,0.7291666666666667,0.34905638166394226
Residual_20_VCP_20,2019-12-31,JP1.T,JP,0.375,0.625,0.6458333333333334,0.47916666666666663,-0.39248847531900843
Residual_20_VCP_20,2019-12-31,JP5.T,JP,0.625,0.25,0.21875,0.46875,0.053739785383209004
Residual_20_VCP_20,2019-12-31,JP6.T,JP,0.5,0.5,0.3020833333333333,0.4604166666666667,-0.1950535920870513
Residual_20_VCP_20,2020-03-31,US1,US,1.0,1.0,0.5208333333333334,0.9041666666666668,1.0199840976684584
Residual_20_VCP_20,2020-03-31,US5,US,0.75,0.875,0.5416666666666666,0.7333333333333334,0.2358008732106182
Residual_20_VCP_20,2020-03-31,US3,US,0.875,0.5,0.3333333333333333,0.6916666666666667,0.4365823369877292
Residual_20_VCP_20,2020-03-31,US4,US,0.5,0.75,0.5625,0.5625,-0.14059889543304888
Residual_20_VCP_20,2020-03-31,US6,US,0.625,0.25,0.375,0.5,0.024754782589777424
Residual_20_VCP_20,2020-03-31,US7,US,0.375,0.625,0.4583333333333333,0.44166666666666665,-0.21848303782670256
Residual_20_VCP_20,2020-03-31,JP0.T,JP,1.0,0.625,0.4895833333333333,0.8229166666666666,0.8702436046730162
Residual_20_VCP_20,2020-03-31,JP3.T,JP,0.875,0.75,0.3854166666666667,0.7520833333333334,0.4131815064232725
Residual_20_VCP_20,2020-03-31,JP4.T,JP,0.75,0.875,0.5520833333333334,0.7354166666666667,0.31439768499863907
Residual_20_VCP_20,2020-03-31,JP1.T,JP,0.625,1.0,0.46875,0.66875,-0.029534062599745198
Residual_20_VCP_20,2020-03-31,JP5.T,JP,0.5,0.5,0.3854166666666667,0.47708333333333336,-0.047234607639768514
Residual_20_VCP_20,2020-03-31,JP6.T,JP,0.375,0.375,0.5104166666666666,0.40208333333333335,-0.39627484503803145
Residual_20_VCP_20,2020-06-30,US5,US,0.875,1.0,0.5625,0.8375000000000001,0.6242231319234794
Residual_20_VCP_20,2020-06-30,US1,US,1.0,0.875,0.25,0.8250000000000001,0.6352659932863662
Residual_20_VCP_20,2020-06-30,US3,US,0.75,0.5,0.21875,0.5937499999999999,0.517921557649943
Residual_20_VCP_20,2020-06-30,US6,US,0.5,0.625,0.6875,0.5625,-0.29340276302740553
Residual_20_VCP_20,2020-06-30,US2,US,0.625,0.375,0.3645833333333333,0.5229166666666667,-0.13321357554498997
Residual_20_VCP_20,2020-06-30,US7,US,0.375,0.75,0.625,0.5,-0.33312982579214045
Residual_20_VCP_20,2020-06-30,JP3.T,JP,1.0,0.875,0.4791666666666667,0.8708333333333333,0.6689612578926519
Residual_20_VCP_20,2020-06-30,JP0.T,JP,0.875,0.625,0.4791666666666667,0.7458333333333333,0.6362855339830281
Residual_20_VCP_20,2020-06-30,JP4.T,JP,0.75,0.75,0.3958333333333333,0.6791666666666667,0.25386209187839137
Residual_20_VCP_20,2020-06-30,JP1.T,JP,0.625,1.0,0.3541666666666667,0.6458333333333333,0.2093108571347272
Residual_20_VCP_20,2020-06-30,JP2.T,JP,0.5,0.5,0.3645833333333333,0.4729166666666667,-0.04537127710087311
Residual_20_VCP_20,2020-06-30,JP5.T,JP,0.375,0.375,0.4791666666666667,0.3958333333333333,-0.23204494021675034
Residual_20_VCP_20,2020-09-30,US3,US,1.0,0.875,0.3541666666666667,0.8458333333333333,0.8342337850570172
Residual_20_VCP_20,2020-09-30,US5,US,0.875,1.0,0.28125,0.7812500000000001,0.592082673008602
Residual_20_VCP_20,2020-09-30,US1,US,0.75,0.75,0.6666666666666666,0.7333333333333333,0.5478154245817124
Residual_20_VCP_20,2020-09-30,US6,US,0.625,0.5,0.4479166666666667,0.5645833333333333,0.07671295377697974
Residual_20_VCP_20,2020-09-30,US4,US,0.375,0.625,0.4375,0.4375,-0.3076758519602001
Residual_20_VCP_20,2020-09-30,US7,US,0.5,0.375,0.2708333333333333,0.4291666666666667,-0.29387673670085146
Residual_20_VCP_20,2020-09-30,JP4.T,JP,1.0,1.0,0.5208333333333334,0.9041666666666668,0.5971064368515789
Residual_20_VCP_20,2020-09-30,JP3.T,JP,0.875,0.625,0.4166666666666667,0.7333333333333334,0.5516040337364303
Residual_20_VCP_20,2020-09-30,JP2.T,JP,0.75,0.75,0.4583333333333333,0.6916666666666667,0.5494905404749173
Residual_20_VCP_20,2020-09-30,JP1.T,JP,0.625,0.875,0.5833333333333334,0.6666666666666667,0.35193281767887596
Residual_20_VCP_20,2020-09-30,JP0.T,JP,0.5,0.25,0.14583333333333334,0.37916666666666665,-0.12032757180635012
Residual_20_VCP_20,2020-09-30,JP5.T,JP,0.375,0.375,0.3541666666666667,0.37083333333333335,-0.35271131105913
Residual_20_VCP_20,2020-12-31,US1,US,0.875,1.0,0.6041666666666666,0.8458333333333334,0.9796880603938685
Residual_20_VCP_20,2020-12-31,US5,US,1.0,0.875,0.2916666666666667,0.8333333333333334,1.0298856093207904
Residual_20_VCP_20,2020-12-31,US3,US,0.75,0.5,0.4895833333333333,0.6479166666666666,0.054671261792616
Residual_20_VCP_20,2020-12-31,US7,US,0.625,0.625,0.4166666666666667,0.5833333333333334,0.04709269340378387
Residual_20_VCP_20,2020-12-31,US6,US,0.5,0.75,0.40625,0.53125,-0.06486686977601533
Residual_20_VCP_20,2020-12-31,US4,US,0.375,0.375,0.28125,0.35625,-0.522490706481652
Residual_20_VCP_20,2020-12-31,JP2.T,JP,1.0,1.0,0.53125,0.90625,0.8804100496395324
Residual_20_VCP_20,2020-12-31,JP4.T,JP,0.875,0.875,0.5729166666666666,0.8145833333333334,0.6739792525406838
Residual_20_VCP_20,2020-12-31,JP3.T,JP,0.625,0.75,0.6979166666666666,0.6645833333333333,0.09109434123418325
Residual_20_VCP_20,2020-12-31,JP1.T,JP,0.75,0.5,0.375,0.625,0.10273377346278584
Residual_20_VCP_20,2020-12-31,JP5.T,JP,0.375,0.625,0.4479166666666667,0.4395833333333333,-0.18826981972160584
Residual_20_VCP_20,2020-12-31,JP0.T,JP,0.5,0.375,0.22916666666666666,0.42083333333333334,0.008117311897360875
Residual_20_VCP_20,2021-03-31,US3,US,1.0,1.0,0.625,0.925,1.0287534343035367
Residual_20_VCP_20,2021-03-31,US7,US,0.875,0.875,0.3958333333333333,0.7791666666666668,0.7217939860567246
Residual_20_VCP_20,2021-03-31,US1,US,0.75,0.75,0.4166666666666667,0.6833333333333333,0.12378649110907877
Residual_20_VCP_20,2021-03-31,US5,US,0.625,0.25,0.4375,0.5125,0.04659515592769123
Residual_20_VCP_20,2021-03-31,US4,US,0.5,0.5,0.3333333333333333,0.4666666666666667,-0.304880200368058
Residual_20_VCP_20,2021-03-31,US6,US,0.375,0.375,0.5,0.4,-0.40566811565105687
Residual_20_VCP_20,2021-03-31,JP2.T,JP,1.0,0.75,0.3958333333333333,0.8291666666666666,1.0318614379505626
Residual_20_VCP_20,2021-03-31,JP3.T,JP,0.875,0.875,0.6041666666666666,0.8208333333333334,0.4567315055434124
Residual_20_VCP_20,2021-03-31,JP4.T,JP,0.75,0.625,0.4375,0.6625,0.4235833797658273
Residual_20_VCP_20,2021-03-31,JP0.T,JP,0.625,0.375,0.5,0.55,-0.04397760941581029
Residual_20_VCP_20,2021-03-31,JP6.T,JP,0.25,1.0,0.4895833333333333,0.44791666666666663,-0.5011922594128011
Residual_20_VCP_20,2021-03-31,JP5.T,JP,0.5,0.25,0.17708333333333334,0.38541666666666663,-0.2969762559675282
Residual_20_VCP_20,2021-06-30,US3,US,1.0,1.0,0.5520833333333334,0.9104166666666668,1.0218611856244484
Residual_20_VCP_20,2021-06-30,US1,US,0.875,0.875,0.34375,0.76875,0.45295065671787205
Residual_20_VCP_20,2021-06-30,US4,US,0.75,0.75,0.2604166666666667,0.6520833333333333,0.3309051311742085
Residual_20_VCP_20,2021-06-30,US7,US,0.625,0.625,0.5416666666666666,0.6083333333333334,0.3117919127735437
